"id","OUTLET_NAME","address","STREET_STATE","STREET_PCODE","STREET_SUBURB","OPEN_HOUR_M","CLOSE_HOUR_M","WEEKENDS","EVENINGS"
2161,"Co-Ordinated Support Services Wide Bay"," BUNDABERG WEST 4670 QLD","QLD",4670,"BUNDABERG WEST","0830","1630","TRUE","TRUE"
2162,"Home Care Packages Northern Settlement Services Ltd"," HAMILTON 2303 NSW","NSW",2303,"HAMILTON","0700","1800","TRUE","TRUE"
2163,"GoCo Barraba"," Barraba 2347 NSW","NSW",2347,"Barraba",NaN,NaN,"TRUE","TRUE"
2168,"Catholic Healthcare Community Services West Moreton (formerly Catholic Community Services)"," FORTITUDE VALLEY 4006 QLD","QLD",4006,"FORTITUDE VALLEY","0600","1900","TRUE","TRUE"
2170,"Uniting Home Care South West Sydney"," BANKSTOWN 2200 NSW","NSW",2200,"BANKSTOWN","0700","1900","TRUE","TRUE"
2173,"Country Health Connect - Kangaroo Island Community Health Service"," KINGSCOTE 5223 SA","SA",5223,"KINGSCOTE","0830","1700","TRUE","TRUE"
2174,"The Salvation Army Community Aged Care Service - Ulverstone"," ULVERSTONE 7315 TAS","TAS",7315,"ULVERSTONE","0730","2030","TRUE","TRUE"
2176,"Larrakia Nation Home Care Packages Level 2"," COCONUT GROVE 810 NT","NT",810,"COCONUT GROVE",NaN,NaN,"TRUE","TRUE"
2177,"CCH Home Care Packages"," PROSPECT 5082 SA","SA",5082,"PROSPECT",NaN,NaN,"TRUE","TRUE"
2179,"Australian Unity Home Care Service - Aboriginal Home Care - Alexandria   - Alleena"," ALEXANDRIA 2015 NSW","NSW",2015,"ALEXANDRIA","0600","2000","TRUE","TRUE"
2180,"Independent Care Packages"," CLAPHAM 5062 SA","SA",5062,"CLAPHAM","0830","1700","TRUE","TRUE"
2181,"All Home Care Packages NSW"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0800","1800","TRUE","TRUE"
2182,"West Wimmera Health Service - Home Care Package Program"," NHILL 3418 VIC","VIC",3418,"NHILL","0830","1700","TRUE","TRUE"
2183,"QLD - KinCare - North Brisbane"," MAROOCHYDORE 4558 QLD","QLD",4558,"MAROOCHYDORE","0600","2000","TRUE","TRUE"
2184,"0754455676 Bromilow Home Support Services Pty Ltd"," BUDERIM 4556 QLD","QLD",4556,"BUDERIM","0600","2000","TRUE","TRUE"
2185,"Enrich Living Services QLD (formerly St Ives Home Care) - 1300 20 20 03"," HELENSVALE 4212 QLD","QLD",4212,"HELENSVALE","0600","2030","TRUE","TRUE"
2186,"Elderly Home Care Solutions - Inner West"," clovelly 2031 NSW","NSW",2031,"clovelly","0600","2030","TRUE","TRUE"
2188,"Family Based Care Association North West Inc."," BURNIE 7320 TAS","TAS",7320,"BURNIE","0700","2030","TRUE","TRUE"
2189,"1300791660 McLean Care Gunnedah"," GUNNEDAH 2380 NSW","NSW",2380,"GUNNEDAH","0600","1900","TRUE","TRUE"
2191,"ComLink Logan - CHSP"," BIRTINYA 4575 QLD","QLD",4575,"BIRTINYA","0600","2030","TRUE","TRUE"
2192,"Just Domestic Cleaning and Gardening Frankston"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0830","1800","TRUE","TRUE"
2193,"Somerset Community Service"," FERNVALE 4306 QLD","QLD",4306,"FERNVALE","0600","2000","TRUE","TRUE"
2196,"AGED Rubies Nursing Care Campbelltown"," Campbelltown 2560 NSW","NSW",2560,"Campbelltown",NaN,NaN,"TRUE","TRUE"
2200,"Austa Care Victoria"," North Melbourne 3051 VIC","VIC",3051,"North Melbourne","0800","1730","TRUE","TRUE"
2201,"Living Made Easy"," GOSFORD 2250 NSW","NSW",2250,"GOSFORD","0800","1600","TRUE","TRUE"
2203,"NSW - KinCare - Far North Coast"," PORT MACQUARIE 2444 NSW","NSW",2444,"PORT MACQUARIE","0600","2000","TRUE","TRUE"
2204,"Juniper Home Care - Northam"," Northam 6401 WA","WA",6401,"Northam","0600","2030","TRUE","TRUE"
2205,"Angels In Aprons"," KELVIN GROVE 4059 QLD","QLD",4059,"KELVIN GROVE","0500","2030","TRUE","TRUE"
2206,"Baptistcare Home Services WA - South East Metro"," BELMONT 6104 WA","WA",6104,"BELMONT","0700","2030","TRUE","TRUE"
2207,"Southern Cross Care - Home Care - Central Coast"," MERRYLANDS WEST 2160 NSW","NSW",2160,"MERRYLANDS WEST","0600","2030","TRUE","TRUE"
2208,"Galiwinku Aged And Disability Service"," Galiwinku Community 822 NT","NT",822,"Galiwinku Community",NaN,NaN,"TRUE","TRUE"
2209,"RSL LifeCare at Home - ACT"," LYNEHAM 2602 ACT","ACT",2602,"LYNEHAM","0600","2000","TRUE","TRUE"
2210,"1300 939 458 - Self-Managed or Provider Managed packages"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0830","1800","TRUE","TRUE"
2211,"Feros Care Home Care Packages - Darling Downs QLD"," Coolangatta 4225 QLD","QLD",4225,"Coolangatta","0600","2030","TRUE","TRUE"
2213,"Community Care Options Home Care Packages"," COFFS HARBOUR 2450 NSW","NSW",2450,"COFFS HARBOUR","0700","1800","TRUE","TRUE"
2214,"integratedliving - Riverina Murray"," NEWCASTLE 2300 NSW","NSW",2300,"NEWCASTLE","0600","2000","TRUE","TRUE"
2216,"KMAC Home Care Services"," KILLARNEY 4373 QLD","QLD",4373,"KILLARNEY","0500","2000","TRUE","TRUE"
2217,"Just Better Care Brisbane North"," KALLANGUR 4503 QLD","QLD",4503,"KALLANGUR","0800","1700","TRUE","TRUE"
2218,"Ten Years Younger Home Care"," EDGE HILL 4870 QLD","QLD",4870,"EDGE HILL","0700","1900","TRUE","TRUE"
2219,"Lourdes Community Aged Care Service"," MIDDLE RIDGE 4350 QLD","QLD",4350,"MIDDLE RIDGE",NaN,NaN,"TRUE","TRUE"
2220,"Freedom Aged Care Glen Waverly"," Glenwaverly 3150 VIC","VIC",3150,"Glenwaverly","0500","2030","TRUE","TRUE"
2221,"Clarence Care + Support"," MACLEAN 2463 NSW","NSW",2463,"MACLEAN","0700","2000","TRUE","TRUE"
2222,"Elliott Aged Care"," ELLIOTT 862 NT","NT",862,"ELLIOTT",NaN,NaN,"TRUE","TRUE"
2224,"Rise Network"," MIDDLE SWAN 6056 WA","WA",6056,"MIDDLE SWAN","0700","1730","TRUE","TRUE"
2225,"Anglicare At Home - Northern Sydney and Beaches"," Pymble 2073 NSW","NSW",2073,"Pymble","0600","2000","TRUE","TRUE"
2226,"Life Without Barriers Home Care Packages Program - South Brisbane Queensland"," CAPALABA 4157 QLD","QLD",4157,"CAPALABA",NaN,NaN,"TRUE","TRUE"
2227,"Filipino Community Council of Victoria Inc Home Care Packages"," FOOTSCRAY 3011 VIC","VIC",3011,"FOOTSCRAY",NaN,NaN,"TRUE","TRUE"
2229,"Independent Health Care Service Home Care Packages L3&4"," MOONAH 7009 TAS","TAS",7009,"MOONAH",NaN,NaN,"TRUE","TRUE"
2230,"RSL LifeCare Tea Gardens"," Tea Gardens 2324 NSW","NSW",2324,"Tea Gardens","0600","2000","TRUE","TRUE"
2231,"Live Life Care Robertson"," ROBERTSON 4109 QLD","QLD",4109,"ROBERTSON",NaN,NaN,"TRUE","TRUE"
2232,"Benetas Home Care Greater North West"," HORSHAM 3400 VIC","VIC",3400,"HORSHAM","0500","2030","TRUE","TRUE"
2233,"Life Without Barriers Home Care Packages Program - Darwin"," WINNELLIE 820 NT","NT",820,"WINNELLIE",NaN,NaN,"TRUE","TRUE"
2237,"The Salvation Army Adult Services Community Aged Care Packages - Western Office"," BRAYBROOK 3019 VIC","VIC",3019,"BRAYBROOK","0800","1630","TRUE","TRUE"
2238,"1300791660 McLean Care Community Services Armidale"," TAMWORTH 2340 NSW","NSW",2340,"TAMWORTH","0600","1900","TRUE","TRUE"
2240,"St Vincent's Care Services  - North And South Brisbane"," RED HILL 4059 QLD","QLD",4059,"RED HILL",NaN,NaN,"TRUE","TRUE"
2242,"ComLink Logan - Packages"," BIRTINYA 4575 QLD","QLD",4575,"BIRTINYA","0600","1800","TRUE","TRUE"
2250,"Uniting Home Care Clarence Valley"," YAMBA 2464 NSW","NSW",2464,"YAMBA","0700","1900","TRUE","TRUE"
2251,"Australian Vietnamese Women's Association - HCP Eastern"," Springvale 3171 VIC","VIC",3171,"Springvale",NaN,NaN,"TRUE","TRUE"
2253,"Finley Regional Care"," FINLEY 2713 NSW","NSW",2713,"FINLEY",NaN,NaN,"TRUE","TRUE"
2256,"integratedliving - Far North Coast NSW"," NEWCASTLE 2300 NSW","NSW",2300,"NEWCASTLE","0600","2000","TRUE","TRUE"
2257,"Life Care South"," Everard Park 5035 SA","SA",5035,"Everard Park","0900","1700","TRUE","TRUE"
2259,"Adssi HomeLiving Australia"," TUGGERAH 2259 NSW","NSW",2259,"TUGGERAH","0700","1800","TRUE","TRUE"
2260,"HammondCare At Home - Mudgee"," BATHURST 2795 NSW","NSW",2795,"BATHURST","0700","1900","TRUE","TRUE"
2263,"Umbrella South West Metro Services"," BELMONT 6104 WA","WA",6104,"BELMONT","0800","1700","TRUE","TRUE"
2264,"Acacia Living Group Midwest Home Care and Respite"," GERALDTON 6530 WA","WA",6530,"GERALDTON","0700","2000","TRUE","TRUE"
2265,"LiveBetter Community Services - Albury"," ALBURY 2640 NSW","NSW",2640,"ALBURY","0500","2030","TRUE","TRUE"
2267,"Diversicare - Cabool"," WEST END 4101 QLD","QLD",4101,"WEST END",NaN,NaN,"TRUE","TRUE"
2268,"Zion Lutheran Home"," NUNDAH 4012 QLD","QLD",4012,"NUNDAH","0600","2000","TRUE","TRUE"
2270,"Southern Cross Home Care South"," Moonah 7008 TAS","TAS",7008,"Moonah","0700","1900","TRUE","TRUE"
2273,"The Care List - 1300 939 458 Nepean"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0830","1800","TRUE","TRUE"
2274,"Australian Unity Home Care Service - Newcastle"," KOTARA 2289 NSW","NSW",2289,"KOTARA","0600","2000","TRUE","TRUE"
2278,"Southern Cross Care - Home Care - Nepean"," MERRYLANDS WEST 2160 NSW","NSW",2160,"MERRYLANDS WEST","0600","2030","TRUE","TRUE"
2280,"Australian Unity Home Care Service - Liverpool/Berrima"," CAMPBELLTOWN 2560 NSW","NSW",2560,"CAMPBELLTOWN","0600","2000","TRUE","TRUE"
2283,"Feros Care Home Care Packages - Mid North Coast NSW"," PORT MACQUARIE 2444 NSW","NSW",2444,"PORT MACQUARIE","0600","2030","TRUE","TRUE"
2285,"Australian Unity Home Care Service - Lithgow"," LITHGOW 2790 NSW","NSW",2790,"LITHGOW","0600","2000","TRUE","TRUE"
2286,"Baldwin Living HomeServe"," PYMBLE 2073 NSW","NSW",2073,"PYMBLE","0900","1630","TRUE","TRUE"
2287,"Amana Living Home Care Package Metro North"," COTTESLOE 6011 WA","WA",6011,"COTTESLOE","0700","2000","TRUE","TRUE"
2289,"Country Health Connect - Mid North Community Health Service"," PORT PIRIE 5540 SA","SA",5540,"PORT PIRIE","0830","1730","TRUE","TRUE"
2295,"Centacare Logan"," GREENSLOPES 4120 QLD","QLD",4120,"GREENSLOPES","0500","2030","TRUE","TRUE"
2296,"Country Health Connect - Inner North Home Care Packages"," GAWLER EAST 5118 SA","SA",5118,"GAWLER EAST","0830","1700","TRUE","TRUE"
2297,"RDNS SA Home Care Package"," KESWICK TERMINAL 5035 SA","SA",5035,"KESWICK TERMINAL","0500","2030","TRUE","TRUE"
2299,"Burringilly Aged Care Services"," WOODRIDGE 4114 QLD","QLD",4114,"WOODRIDGE",NaN,NaN,"TRUE","TRUE"
2300,"Tabeel H"," LAIDLEY 4341 QLD","QLD",4341,"LAIDLEY","0600","2000","TRUE","TRUE"
2301,"Lajamanu Aged and Disability Services"," LAJAMANU 852 NT","NT",852,"LAJAMANU",NaN,NaN,"TRUE","TRUE"
2302,"Enrich Living Services (formerly St Ives Home Care)"," PAGE 2614 ACT","ACT",2614,"PAGE","0600","2030","TRUE","TRUE"
2303,"Holdsworth Community Packages"," WOOLLAHRA 2025 NSW","NSW",2025,"WOOLLAHRA","0700","2030","TRUE","TRUE"
2307,"annecto - Mid North Coast NSW"," GLEBE 2037 NSW","NSW",2037,"GLEBE","0900","1700","TRUE","TRUE"
2308,"Abel Tasman Home Care - NEPEAN REGION"," CHESTER HILL 2162 NSW","NSW",2162,"CHESTER HILL",NaN,NaN,"TRUE","TRUE"
2310,"Gunbalanya Community Care"," GUNBALANYA 822 NT","NT",822,"GUNBALANYA",NaN,NaN,"TRUE","TRUE"
2312,"Benetas Home Care Southern"," CAULFIELD NORTH 3161 VIC","VIC",3161,"CAULFIELD NORTH","0500","2030","TRUE","TRUE"
2313,"Andrew Kerr Care Ltd Home Care Packages"," MORNINGTON 3931 VIC","VIC",3931,"MORNINGTON",NaN,NaN,"TRUE","TRUE"
2315,"Uniting Home Care Far West"," BROKEN HILL 2880 NSW","NSW",2880,"BROKEN HILL","0700","1900","TRUE","TRUE"
2316,"Peninsula Health Home Care Packages"," MORNINGTON 3931 VIC","VIC",3931,"MORNINGTON",NaN,NaN,"TRUE","TRUE"
2320,"Australian Unity Home Care Service - Aboriginal Home Care - Campbelltown   - Warrambucca"," CAMPBELLTOWN 2560 NSW","NSW",2560,"CAMPBELLTOWN","0600","2000","TRUE","TRUE"
2321,"Merimbula Home Nursing Service"," MERIMBULA 2548 NSW","NSW",2548,"MERIMBULA",NaN,NaN,"TRUE","TRUE"
2325,"Care Options Ray Street"," ROCKINGHAM 6168 WA","WA",6168,"ROCKINGHAM","0600","2030","TRUE","TRUE"
2327,"Churches of Christ Care Community Care - Brisbane South"," KEPERRA 4054 QLD","QLD",4054,"KEPERRA","0630","2030","TRUE","TRUE"
2330,"1300 108 481 - call CarePilot (Inner West)"," RANDWICK 2031 NSW","NSW",2031,"RANDWICK","0600","2030","TRUE","TRUE"
2331,"GoCo Gunnedah"," GUNNEDAH 2380 NSW","NSW",2380,"GUNNEDAH","0830","1700","TRUE","TRUE"
2334,"Envigor Kallangur Seasons"," Kallangur 4503 QLD","QLD",4503,"Kallangur","0600","2000","TRUE","TRUE"
2336,"HenderCare (WA South West Services)"," WEST PERTH 6005 WA","WA",6005,"WEST PERTH","0500","2030","TRUE","TRUE"
2337,"NSW - KinCare - Southern Highlands"," DEAKIN 2600 ACT","ACT",2600,"DEAKIN","0600","2000","TRUE","TRUE"
2342,"Better Living Homecare TAS"," DEVONPORT 7310 TAS","TAS",7310,"DEVONPORT","0800","1700","TRUE","TRUE"
2344,"Suncare Community Services - Gympie"," GYMPIE 4570 QLD","QLD",4570,"GYMPIE","0600","2000","TRUE","TRUE"
2346,"Social Centre Bethanie Eaton"," Eaton 6232 WA","WA",6232,"Eaton","0500","2030","TRUE","TRUE"
2347,"ComLink Cabool - Packages"," Northlakes 4509 QLD","QLD",4509,"Northlakes","0600","1800","TRUE","TRUE"
2352,"The Whiddon Group Community Care - South East Qld"," BEAUDESERT 4285 QLD","QLD",4285,"BEAUDESERT","0600","2030","TRUE","TRUE"
2354,"Brightwater At Home - South East Metro"," ROCKINGHAM 6168 WA","WA",6168,"ROCKINGHAM","0600","2030","TRUE","TRUE"
2355,"Inhome Care SA"," ADELAIDE 5000 SA","SA",5000,"ADELAIDE","0600","2030","TRUE","TRUE"
2356,"Home Care Assistance North West Sydney"," GLENWOOD 2768 NSW","NSW",2768,"GLENWOOD","0500","2030","TRUE","TRUE"
2357,"Pine creek Community Aged Care and Disability Service"," KATHERINE SOUTH 850 NT","NT",850,"KATHERINE SOUTH","0800","1630","TRUE","FALSE"
2358,"Warrigal At Home - Queanbeyan & ACT"," Queanbeyan 2620 NSW","NSW",2620,"Queanbeyan",NaN,NaN,"TRUE","TRUE"
2359,"CoOrdinated Support Services Wide Bay"," BUNDABERG WEST 4670 QLD","QLD",4670,"BUNDABERG WEST","0830","1630","TRUE","TRUE"
2361,"Focus Care Solutions - New England"," Burwood 2134 NSW","NSW",2134,"Burwood","0830","1730","TRUE","TRUE"
2363,"St Vincent's Care Services Eltham Region - Day Therapy and Home Care"," ELTHAM 3095 VIC","VIC",3095,"ELTHAM","0630","2030","TRUE","TRUE"
2364,"Carexcell Community Care Mid North Coast"," TOORMINA 2452 NSW","NSW",2452,"TOORMINA","0600","2000","TRUE","TRUE"
2365,"Focused Care Metro East"," LANDSDALE 6065 WA","WA",6065,"LANDSDALE","0800","2000","TRUE","TRUE"
2367,"Catholic Healthcare Community Services Brisbane South (formerly Catholic Community Services)"," FORTITUDE VALLEY 4006 QLD","QLD",4006,"FORTITUDE VALLEY","0600","1900","TRUE","TRUE"
2368,"Life Without Barriers Home Care Packages Program - Katherine"," KATHERINE 850 NT","NT",850,"KATHERINE",NaN,NaN,"TRUE","TRUE"
2369,"Goodwin Home Care Packages (North)"," CRACE 2911 ACT","ACT",2911,"CRACE",NaN,NaN,"TRUE","TRUE"
2371,"HomeCare Australia Central Coast"," TERRIGAL 2260 NSW","NSW",2260,"TERRIGAL","0800","1700","TRUE","TRUE"
2372,"Prompt Care Tasmania - Southern"," MOONAH 7009 TAS","TAS",7009,"MOONAH","0900","1700","TRUE","TRUE"
2373,"BallyCara HomeCare Gold Coast"," SOUTHPORT 4215 QLD","QLD",4215,"SOUTHPORT","0600","1800","TRUE","TRUE"
2375,"Life Choices - Support Services Home Care Packages Level 1 - 4"," GLEN INNES 2370 NSW","NSW",2370,"GLEN INNES",NaN,NaN,"TRUE","TRUE"
2376,"Parkside - Home Care Packages & Respite Programs"," LINDISFARNE 7015 TAS","TAS",7015,"LINDISFARNE",NaN,NaN,"TRUE","TRUE"
2377,"Cobden District Health Services Home Care"," COBDEN 3266 VIC","VIC",3266,"COBDEN",NaN,NaN,"TRUE","TRUE"
2378,"St John's Community Care Coen"," COEN 4892 QLD","QLD",4892,"COEN",NaN,NaN,"TRUE","TRUE"
2379,"Greek PRONIA – Home Care Packages – Eastern Region"," BRUNSWICK 3056 VIC","VIC",3056,"BRUNSWICK",NaN,NaN,"TRUE","TRUE"
2383,"Country Health Connect - Adelaide Hills Home Care Packages"," MOUNT BARKER 5251 SA","SA",5251,"MOUNT BARKER","0830","1700","TRUE","TRUE"
2386,"Bethanie Community Care - South West Metro"," Port Kennedy 6171 WA","WA",6171,"Port Kennedy","0500","2030","TRUE","TRUE"
2388,"Focused Health Care Pty Ltd - Gold Coast"," BRACKEN RIDGE 4017 QLD","QLD",4017,"BRACKEN RIDGE","0500","2030","TRUE","TRUE"
2389,"CentacareCQ - Mackay Region"," MACKAY 4740 QLD","QLD",4740,"MACKAY","0700","1700","TRUE","TRUE"
2390,"Dungog & District Neighbourcare Multi Service Outlet"," DUNGOG 2420 NSW","NSW",2420,"DUNGOG","0600","2000","TRUE","TRUE"
2391,"Hills Nursing - Northern"," CASTLE HILL 2154 NSW","NSW",2154,"CASTLE HILL","0600","2030","TRUE","TRUE"
2392,"Halo Care Services"," SOUTH MORANG 3752 VIC","VIC",3752,"SOUTH MORANG","0600","2030","TRUE","TRUE"
2393,"Just Better Care Brisbane South"," SLACKS CREEK 4127 QLD","QLD",4127,"SLACKS CREEK","0500","2030","TRUE","TRUE"
2394,"Golden Glow Nursing - Alice Springs"," GILLEN 870 NT","NT",870,"GILLEN","0800","1630","TRUE","TRUE"
2395,"Positive Rehab Care - Home Care Packages"," WEST CROYDON 5008 SA","SA",5008,"WEST CROYDON","0900","1700","TRUE","FALSE"
2396,"Cobden - Abbeyfield Rural Community Extended Aged Care"," COBDEN 3266 VIC","VIC",3266,"COBDEN",NaN,NaN,"TRUE","TRUE"
2397,"RELIABLE NURSING SERVICES"," AUBURN 2144 NSW","NSW",2144,"AUBURN","0900","1700","TRUE","FALSE"
2398,"Just Better Care Brisbane CBD North"," KALLANGUR 4503 QLD","QLD",4503,"KALLANGUR","0800","1700","TRUE","TRUE"
2401,"Presbyterian Aged Care - Northern Sydney Home Care"," ROSEVILLE 2069 NSW","NSW",2069,"ROSEVILLE","0600","2030","TRUE","TRUE"
2405,"Uniting Healthy Living for Seniors Far West"," BROKEN HILL 2880 NSW","NSW",2880,"BROKEN HILL","0900","1700","TRUE","TRUE"
2408,"ECH Home Services South SA"," CLARENCE GARDENS 5039 SA","SA",5039,"CLARENCE GARDENS","0500","2030","TRUE","TRUE"
2409,"integratedliving - Southern Tasmania"," NEWCASTLE 2300 NSW","NSW",2300,"NEWCASTLE","0600","2000","TRUE","TRUE"
2411,"Start Nursing Services-Home Care Division (N.S.W.)"," BELLA VISTA 2153 NSW","NSW",2153,"BELLA VISTA","0700","2030","TRUE","TRUE"
2413,"Freedom Home Care"," LAUNCESTON 7250 TAS","TAS",7250,"LAUNCESTON","0600","2030","TRUE","TRUE"
2414,"1300 108 481 - call CarePilot (South West)"," RANDWICK 2031 NSW","NSW",2031,"RANDWICK","0600","2030","TRUE","TRUE"
2415,"Guardian Network Victoria"," KEW EAST 3102 VIC","VIC",3102,"KEW EAST","0730","1930","TRUE","TRUE"
2418,"BaptistCare - Southern Highlands"," Goulburn 2580 NSW","NSW",2580,"Goulburn","0630","2030","TRUE","TRUE"
2420,"Feros Care Home Care Packages - Grampians"," MELBOURNE 3000 VIC","VIC",3000,"MELBOURNE","0600","2030","TRUE","TRUE"
2423,"Toosey Community Aged Care Packages"," LONGFORD 7301 TAS","TAS",7301,"LONGFORD","0900","1900","TRUE","TRUE"
2426,"Home Instead Senior Care Upper North Shore"," THORNLEIGH 2120 NSW","NSW",2120,"THORNLEIGH",NaN,NaN,"TRUE","TRUE"
2427,"Empower Care"," MOUNT GRAVATT 4122 QLD","QLD",4122,"MOUNT GRAVATT","0500","2030","TRUE","TRUE"
2428,"Home Care Assistance Brisbane North"," NUNDAH 4012 QLD","QLD",4012,"NUNDAH","0500","2030","TRUE","TRUE"
2429,"Northridge"," ROCKVILLE 4350 QLD","QLD",4350,"ROCKVILLE","0600","2000","TRUE","TRUE"
2431,"Autumn Lodge Butler Street"," ARMIDALE 2350 NSW","NSW",2350,"ARMIDALE",NaN,NaN,"TRUE","TRUE"
2432,"integratedliving - Hume"," NEWCASTLE 2300 NSW","NSW",2300,"NEWCASTLE","0600","2000","TRUE","TRUE"
2433,"Home Care Assistance Sunshine Coast"," CALOUNDRA 4551 QLD","QLD",4551,"CALOUNDRA","0500","2030","TRUE","TRUE"
2434,"Uniting Healthy Living for Seniors Mid North Coast"," PORT MACQUARIE 2444 NSW","NSW",2444,"PORT MACQUARIE","0700","1900","TRUE","TRUE"
2435,"1300 108 481 - call CarePilot (South East)"," RANDWICK 2031 NSW","NSW",2031,"RANDWICK","0600","2030","TRUE","TRUE"
2437,"Envigor Western Suburbs"," BRENDALE 4500 QLD","QLD",4500,"BRENDALE","0600","2000","TRUE","TRUE"
2438,"Nyirripi Aged and Disability Services"," Nyirripi Community 872 NT","NT",872,"Nyirripi Community",NaN,NaN,"TRUE","TRUE"
2439,"Australian Unity Home Care Service - Glen Innes"," GLEN INNES 2370 NSW","NSW",2370,"GLEN INNES","0600","2000","TRUE","TRUE"
2440,"Home Care Nurses Australia - Darling Downs"," MOOGERAH 4309 QLD","QLD",4309,"MOOGERAH","0800","1800","TRUE","TRUE"
2441,"Immanuel Gardens H"," BUDERIM 4556 QLD","QLD",4556,"BUDERIM","0600","2000","TRUE","TRUE"
2444,"Warrigal At Home - Southern Highlands"," GOULBURN 2580 NSW","NSW",2580,"GOULBURN",NaN,NaN,"TRUE","TRUE"
2446,"LiveBetter Community Services Victoria"," ALBURY 2640 NSW","NSW",2640,"ALBURY","0500","2030","TRUE","TRUE"
2448,"Southern Cross Care - Home Care - Blacktown/Western Sydney"," MERRYLANDS WEST 2160 NSW","NSW",2160,"MERRYLANDS WEST","0600","2030","TRUE","TRUE"
2449,"BlueCross Northern"," HAWTHORN EAST 3123 VIC","VIC",3123,"HAWTHORN EAST","0730","2000","TRUE","TRUE"
2455,"Freedom Aged Care Doncaster"," DONCASTER EAST 3109 VIC","VIC",3109,"DONCASTER EAST","0500","2030","TRUE","TRUE"
2456,"Your Home Care"," BIRTINYA 4575 QLD","QLD",4575,"BIRTINYA","0600","2030","TRUE","TRUE"
2457,"Country Health Connect - Southern Yorke Peninsula Community Health Service"," MINLATON 5575 SA","SA",5575,"MINLATON","0830","1730","TRUE","TRUE"
2460,"1300 939 458 - All Home Care Packages"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0900","1730","TRUE","TRUE"
2461,"Wahroonga H"," BILOELA 4715 QLD","QLD",4715,"BILOELA","0600","2000","TRUE","TRUE"
2462,"Uniting Healthy Living for Seniors ACT/Queanbeyan"," DEAKIN 2600 ACT","ACT",2600,"DEAKIN","0700","1900","TRUE","TRUE"
2465,"Abel Tasman Home Care - SOUTH WEST SYDNEY REGION"," CHESTER HILL 2162 NSW","NSW",2162,"CHESTER HILL",NaN,NaN,"TRUE","TRUE"
2468,"Wendy's Home Care"," WINDSOR 2756 NSW","NSW",2756,"WINDSOR","0630","2000","TRUE","TRUE"
2470,"Laynhapuy Homelands Aged Care"," YIRRKALA 880 NT","NT",880,"YIRRKALA",NaN,NaN,"TRUE","TRUE"
2471,"Life Without Barriers Home Care Packages Program - Alice Springs"," ALICE SPRINGS 870 NT","NT",870,"ALICE SPRINGS",NaN,NaN,"TRUE","TRUE"
2473,"Koo Wee Rup Regional Health Service  District Nursing-"," KOO WEE RUP 3981 VIC","VIC",3981,"KOO WEE RUP","0800","2000","TRUE","TRUE"
2474,"Tambo Multipurpose Centre"," TAMBO 4478 QLD","QLD",4478,"TAMBO",NaN,NaN,"TRUE","TRUE"
2475,"RADCARE"," RAVENSHOE 4888 QLD","QLD",4888,"RAVENSHOE","0600","1800","TRUE","TRUE"
2476,"Better Living Homecare (South)"," MOUNT ELIZA 3930 VIC","VIC",3930,"MOUNT ELIZA","0500","2030","TRUE","TRUE"
2478,"Luminise Care Solutions - The Henley"," SOUTHPORT 4215 QLD","QLD",4215,"SOUTHPORT","0500","2030","TRUE","TRUE"
2481,"Australian Unity Home Care Service - Bathurst"," Bathurst 2795 NSW","NSW",2795,"Bathurst","0600","2000","TRUE","TRUE"
2483,"AGED Rubies Nursing Care Paramatta"," PARRAMATTA 2150 NSW","NSW",2150,"PARRAMATTA",NaN,NaN,"TRUE","TRUE"
2484,"Suncare Community Services  - Sunshine Coast"," Maroochydore 4558 QLD","QLD",4558,"Maroochydore","0600","2000","TRUE","TRUE"
2487,"Australian Unity Home Care Service - Coffs Harbour"," COFFS HARBOUR 2450 NSW","NSW",2450,"COFFS HARBOUR","0600","2000","TRUE","TRUE"
2488,"Australian Unity Home Care Service - Aboriginal Home Care - Walgett"," WALGETT 2832 NSW","NSW",2832,"WALGETT","0600","2000","TRUE","TRUE"
