"","id","OUTLET_NAME","address","STREET_STATE","STREET_PCODE","STREET_SUBURB","OPEN_HOUR","CLOSE_HOUR","WEEKENDS","EVENINGS","dementia","reable","respite","terminal","mental_health","WEBSITE","MAIN_EMAIL","MAIN_PHONE","PUB_HOLIDAYS","lat","lng"
"1178",1178,"Suncare Community Services Sunshine Coast","11-55 Maroochy Boulevard, MAROOCHYDORE, 4558, QLD","QLD",4558,"MAROOCHYDORE","06:00","20:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","mental","http://www.suncare.org.au","info@suncare.org.au","+611800786227",TRUE,-26.6602963,153.0837537
"1179",1179,"Australian Unity Home Care Service Aboriginal Home Care Walgett","4 WARRENA Street, WALGETT, 2832, NSW","NSW",2832,"WALGETT","06:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://australianunity.com.au/homecare","customercare@australianunity.com.au","+611300160170",TRUE,-30.0201062,148.1219246
"1180",1180,"Bowen Home Care Service","61-65 Gregory Street, BOWEN, 4805, QLD","QLD",4805,"BOWEN","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","susan.fraser@health.qld.gov.au","+610747868290",TRUE,-20.0078019,148.2399764
"1181",1181,"EACH Home Care Packages Ipswich","14 EAST Street, IPSWICH, 4305, QLD","QLD",4305,"IPSWICH","06:00","20:30",TRUE,TRUE,"dementia","reablement","respite","FALSE","mental","http://each.com.au","christine.rowan@each.com.au","+610733481600",TRUE,-27.6079763,152.7579671
"1182",1182,"ARRCS Alice Springs Community Care CHSP Centre Based Respite","245 STUART Highway, KILGARIFF, 873, NT","NT",873,"KILGARIFF","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.arrcs.org.au","caitlin.rossi@arrcs.org.au","+610889525969",TRUE,-23.7424098,133.869298
"1183",1183,"Jericho Commonwealth Home Support Programmme","23 MILTON Street, ALPHA, 4724, QLD","QLD",4724,"ALPHA","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","alpha.ccs@barc.qld.gov.au","+610749851304",TRUE,-23.6500856,146.6395028
"1184",1184,"Yuelamu Aged and Disability Services","42 Neymahey Street, YUELAMU COMMUNITY, 872, NT","NT",872,"YUELAMU COMMUNITY","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://centraldesert.nt.gov.au/","agedcare.alicesprings@centraldesert.nt.gov.au","+610889589500",TRUE,-22.2569675,132.2074134
"1185",1185,"Australian Unity Home Care Service Aboriginal Home Care Coonabarabran","86-90 JOHN Street, COONABARABRAN, 2357, NSW","NSW",2357,"COONABARABRAN","06:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","https://www.australianunity.com.au/home-services/","customercare@australianunity.com.au","+611300160170",TRUE,-31.2730489,149.27677
"1186",1186,"Envigor Caloundra Seasons","30 BALDWIN Street, GOLDEN BEACH, 4551, QLD","QLD",4551,"GOLDEN BEACH","06:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://envigor.com.au","mwoods@envigor.com.au","+611300368446",TRUE,-26.8083988,153.1182279
"1187",1187,"Latrobe Community Health Service Home Care Packages Grampians","18 ARMSTRONG Street  North, BALLARAT CENTRAL, 3350, VIC","VIC",3350,"BALLARAT CENTRAL","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://care.lchs.com.au","homecarepackages@lchs.com.au","+611800242696",TRUE,-37.5607898,143.856768
"1188",1188,"Excelcare Australia Bundaberg","65 Barolin Street, BUNDABERG, 4670, QLD","QLD",4670,"BUNDABERG","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://ww.excelcare.com.au","intake@excelcare.com.au","+611300952273",TRUE,-24.8753808,152.3523673
"1189",1189,"Candice Care Inc ","91 CORONATION Avenue, GOLDEN BEACH, 4551, QLD","QLD",4551,"GOLDEN BEACH","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://candicecareinc.org.au","hello@candicecareinc.org.au","+610754922300",TRUE,-26.8230271,153.1172067
"1190",1190,"Mackay District Home Care Service","Ground 0, 40 Carlyle Street, MACKAY, 4740, QLD","QLD",4740,"MACKAY","07:30","16:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","mackay_district_home_care@health.qld.gov.au","+610748523340",TRUE,-21.1443242,149.1888273
"1191",1191,"Wesley Mission Central Coast","5 COLONY Close, TUGGERAH, 2259, NSW","NSW",2259,"TUGGERAH","07:00","19:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","FALSE","http://www.wesleymission.org.au","cathy.commins@wesleymission.org.au","+610243523880",TRUE,-33.318,151.4204299
"1192",1192,"AnglicareSA Home Care Yorke Lower North Barossa","35 Blamey Road, ELIZABETH EAST, 5112, SA","SA",5112,"ELIZABETH EAST","07:30","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.anglicaresa.com.au","eugena.knight@anglicaresa.com.au","+611800317009",TRUE,-34.732973,138.6817635
"1193",1193,"Japan Total Care Service","Level 3, 37 BLIGH Street, SYDNEY, 2000, NSW","NSW",2000,"SYDNEY","07:00","20:00",TRUE,TRUE,"dementia","FALSE","respite","terminal","FALSE","http://jtcare.com.au/en","info@jtcare.com.au","+610286078333",TRUE,-33.8659187,151.2097205
"1194",1194,"Ngunnawal Aboriginal Corporation","147 Meehan Street, YASS, 2582, NSW","NSW",2582,"YASS","06:30","18:30",TRUE,FALSE,"dementia","reablement","FALSE","terminal","FALSE","","liz@nacorp.com.au","+610262263799",TRUE,-34.8438363,148.9071145
"1195",1195,"Yass Valley Aged Care Horton House","41 CASTOR Street, YASS, 2582, NSW","NSW",2582,"YASS","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","www.warmingtonlodge.com.au","ceo@hortonhouse.com.au","+610262263090",TRUE,-34.8300043,148.9122759
"1196",1196,"Finley Regional Care Complete Care","Dawe Avenue, FINLEY, 2713, NSW","NSW",2713,"FINLEY","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.finleyregionalcare.com.au","homecare@finleyregionalcare.com.au","+610358839621",TRUE,-35.6413929,145.5689435
"1197",1197,"The Whiddon Group Community Care Bourke","29 DARLING Street, BOURKE, 2840, NSW","NSW",2840,"BOURKE","06:00","16:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.whiddon.com.au","customerrelationsteam@whiddon.com.au","+611300738388",TRUE,-30.0876703,145.94166
"1198",1198,"Masonic Care Tasmania Community Service","185 PENQUITE Road, LAUNCESTON, 7250, TAS","TAS",7250,"LAUNCESTON","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","jayne.williams@mctas.org.au","+610363457200",TRUE,-41.4544702,147.1784066
"1199",1199,"CoOrdinated Support Services Fitzroy","33 ARCHER Street, ROCKHAMPTON CITY, 4700, QLD","QLD",4700,"ROCKHAMPTON CITY","08:30","16:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.coordinatedsupport.com.au","info@coordinatedsupport.com.au","+610749273207",TRUE,-23.377137,150.507493
"1200",1200,"Dubbo UPA Home Care Service","315 Macquarie Street, DUBBO, 2830, NSW","NSW",2830,"DUBBO","07:00","19:00",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","http://www.upa.org.au","tracy.dess@dubbo.upa.org.au","+610268853633",TRUE,-32.2620732,148.6011169
"1201",1201,"Sutherland","818 OLD PRINCES Highway, SUTHERLAND, 2232, NSW","NSW",2232,"SUTHERLAND","05:00","20:30",TRUE,TRUE,"dementia","FALSE","respite","terminal","mental","http://www.helponwheels.com.au","admin@helponwheels.com.au","+610410928269",TRUE,-34.0330588,151.0570746
"1202",1202,"Eurobodalla Nursing Service","9 MIRRABOOKA Avenue, MORUYA, 2537, NSW","NSW",2537,"MORUYA","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.homenursingservice.com.au","mhns@mhns.net.au","+610264953939",TRUE,-35.9107977,150.0795514
"1203",1203,"The Whiddon Group Community Care Far North Coast","139 Minjungbal Drive, TWEED HEADS SOUTH, 2486, NSW","NSW",2486,"TWEED HEADS SOUTH","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.whiddon.com.au","customerrelationsteam@whiddon.com.au","+611300738388",TRUE,-28.2035841,153.5438669
"1204",1204,"SBcare CHSP and Home Care Package Services South Burnett","90 KINGAROY Street, KINGAROY, 4610, QLD","QLD",4610,"KINGAROY","06:00","18:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.sbcare.org.au","serviceprovider@sbcare.org.au","+610741627300",TRUE,-26.5457224,151.8391953
"1205",1205,"AfterCare Asia Pty Ltd","1333-1353 POINT NEPEAN Road, ROSEBUD, 3939, VIC","VIC",3939,"ROSEBUD","08:30","17:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.after-care.com.au","inhome@after-care.com.au","+611300464663",TRUE,-38.3592256,144.8931519
"1206",1206,"Uniting Healthy Living for Seniors KuranyaFar South","6 TILBA Street, NAROOMA, 2546, NSW","NSW",2546,"NAROOMA","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","https://https://uniting.org/services/aged-care/healthy-living","communitycareintake@uniting.org","+611800486484",TRUE,-36.220223,150.1338644
"1207",1207,"The Haven","156 Bourke Street, WAGGA WAGGA, 2650, NSW","NSW",2650,"WAGGA WAGGA","06:00","19:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.haven.net.au","reception@haven.net.au","+610269255500",TRUE,-35.1374166,147.3491371
"1208",1208,"UnitingCare Wesley Bowden Incorporated","77 GIBSON Street, BOWDEN, 5007, SA","SA",5007,"BOWDEN","NaN","NaN",TRUE,TRUE,"dementia","FALSE","respite","FALSE","mental","https://www.ucwb.org.au","customer@ucwb.org.au","+610882457196",TRUE,-34.9025721,138.5805984
"1209",1209,"Chinese Community Social Services Centre Inc Western Metro Region","Level 1, 687 Doncaster Road, DONCASTER, 3108, VIC","VIC",3108,"DONCASTER","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","www.ccssci.org.au","hcpp@ccssci.org.au","+610388480288",TRUE,-37.7855307,145.13307
"1210",1210,"CentacareCQ Rockhampton Region","16 BOLSOVER Street, ROCKHAMPTON CITY, 4700, QLD","QLD",4700,"ROCKHAMPTON CITY","06:00","20:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","mental","http://www.centacarecq.com","ccsintaketeam@centacare.net","+611300523985",TRUE,-23.3712849,150.5062483
"1211",1211,"EACH Home Care Packages New England","22 RUSDEN Court, ARMIDALE, 2350, NSW","NSW",2350,"ARMIDALE","07:00","19:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","mental","http://www.each.com.au/service/home-care-packages/","kate.lawry@each.com.au","+610267713638",TRUE,-30.5089141,151.6476313
"1212",1212,"LiveBetter Community Services formerly CareWest Parkes","193 CLARINDA Street, PARKES, 2870, NSW","NSW",2870,"PARKES","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","FALSE","FALSE","http://www.livebetter.org.au","info@livebetter.org.au","+611800580580",TRUE,-33.1373382,148.1751086
"1213",1213,"Ozcare Hervey Bay","14 TORQUAY Road, PIALBA, 4655, QLD","QLD",4655,"PIALBA","06:00","18:00",TRUE,TRUE,"dementia","FALSE","FALSE","terminal","FALSE","https://www.ozcare.org.au/aged-care/home-care/","admin.herveybay@ozcare.org.au","+611800692273",TRUE,-25.2813057,152.8408507
"1214",1214,"Quambie Care","15 EASTCOTT Street, WAROONA, 6215, WA","WA",6215,"WAROONA","07:00","20:30",TRUE,TRUE,"dementia","FALSE","FALSE","FALSE","FALSE","http://www.quambiepark.com.au","enquiries@quambiepark.org.au","+610897331355",TRUE,-32.84346,115.92706
"1215",1215,"Atitjere Aged and Disability Services","27 QUARTZ Street, ATITJERE, 872, NT","NT",872,"ATITJERE","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://centraldesert.nt.gov.au/","agedcare.alicesprings@centraldesert.nt.gov.au","+610889589500",TRUE,-22.9797402,134.9323404
"1216",1216,"Orana","24 MacDiarmid Street, KINGAROY, 4610, QLD","QLD",4610,"KINGAROY","06:00","20:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.lutheranservices.org.au/aged-care/our-locations/orana-at-kingaroy/","kym.zischke@lutheranservices.org.au","+610741626555",TRUE,-26.5317974,151.8445797
"1217",1217,"Freedom Aged Care Taylor St","1 Village Court, GENVALE, 4350, QLD","QLD",4350,"GENVALE","05:00","20:30",TRUE,TRUE,"dementia","reablement","FALSE","terminal","FALSE","","fhcs@aveo.com.au","+611800316445",TRUE,-27.552433,151.9143918
"1218",1218,"Bilyara Home Care","1 Holman Place, COWRA, 2794, NSW","NSW",2794,"COWRA","06:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://bilyara.org.au","homecare@bilyara.org.au","+610263411666",TRUE,-33.8243226,148.6946778
"1219",1219,"Star Health Inkerman St St Kilda","10 INKERMAN Street, Street KILDA, 3182, VIC","VIC",3182,"ST KILDA","08:00","17:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.starhealth.org.au","referrals@starhealth.org.au","+610395251300",TRUE,-37.8639801,144.9822357
"1220",1220,"Centacare Sunshine Coast Gympie","21 Cornmeal Parade, MAROOCHYDORE, 4558, QLD","QLD",4558,"MAROOCHYDORE","06:00","18:00",TRUE,TRUE,"dementia","FALSE","respite","FALSE","mental","http://www.centacarebrisbane.net.au","intake@bne.centacare.net.au","+611300236822",TRUE,-26.6542035,153.0920984
"1221",1221,"Country Health Connect Riverland Home Care Packages","21 CORNWALL Street, BERRI, 5343, SA","SA",5343,"BERRI","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","https://www.countryhealthconnect.sa.gov.au","countryhealthconnect@sa.gov.au","+611800944912",TRUE,-34.2766958,140.599656
"1222",1222,"Baptistcare Home Services South West","450 BUSSELL Highway, BROADWATER, 6280, WA","WA",6280,"BROADWATER","07:00","20:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.baptistcare.com.au","ahs.administration@baptistcare.com.au","+6192475159",TRUE,-33.66124,115.29076
"1223",1223,"Australian Unity Home Care Service Narrabri","100 MAITLAND Street, NARRABRI, 2390, NSW","NSW",2390,"NARRABRI","06:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://australianunity.com.au/home-services/","customercare@australianunity.com.au","+611300160170",TRUE,-30.3263712,149.7841145
"1224",1224,"RFBI Care at Home Mid North Coast","191 OLD PACIFIC Highway, RALEIGH, 2454, NSW","NSW",2454,"RALEIGH","NaN","NaN",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.rfbi.com.au","mac.mnc@rfbi.com.au","+610266924455",TRUE,-30.4701222,153.0069866
"1225",1225,"Wintringham Community Housing and Support Hume","48-60 MAUDE Street, SHEPPARTON, 3630, VIC","VIC",3630,"SHEPPARTON","08:00","17:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","mental","http://www.wintringham.org.au/home_care_packages.html","adviceandinfo@wintringham.org.au","+610390344824",TRUE,-36.3715612,145.4015257
"1226",1226,"Ocean Gardens","60 KALINDA Drive, CITY BEACH, 6015, WA","WA",6015,"CITY BEACH","07:00","20:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.oceangardens.com.au","adevonport@oceangardens.com.au","+610892853050",TRUE,-31.9304915,115.7703047
"1227",1227,"The Whiddon Group Community Care New England","52 GIBBONS Street, NARRABRI, 2390, NSW","NSW",2390,"NARRABRI","06:00","16:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.whiddon.com.au","customerrelationsteam@whiddon.com.au","+611300738388",TRUE,-30.3272316,149.7775322
"1228",1228,"Aurukun Community Home Help Project","Kleidon Drive, AURUKUN, 4892, QLD","QLD",4892,"AURUKUN","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","chivaree.manager@aurukun.qld.gov.au","+610740606084",TRUE,-13.3529923,141.7251341
"1229",1229,"Baptcare Home Help Gippsland Korumburra Office","43-49 Commercial Street, KORUMBURRA, 3950, VIC","VIC",3950,"KORUMBURRA","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://baptcare.org.au/services/home-help/homecare-packages","enquiries@baptcare.org.au","+61132278",TRUE,-38.4326373,145.8240944
"1230",1230,"Uniting Healthy Living for Seniors IllawarraShoalhaven","105 SHELLHARBOUR Road, WARILLA, 2528, NSW","NSW",2528,"WARILLA","09:00","17:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","https://uniting.org/services/aged-care/healthy-living","communitycareintake@uniting.org","+611800486484",TRUE,-34.5514574,150.8605951
"1231",1231,"Alwyndor Home Care Packages L","52 DUNROBIN Road, HOVE, 5048, SA","SA",5048,"HOVE","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.alwyndor.com.au","intakeofficer@alwyndor.org.au","+610881773200",TRUE,-35.0092497,138.5283293
"1232",1232,"South Gippsland Hospital Home Care Packages","83 STATION Road, FOSTER, 3960, VIC","VIC",3960,"FOSTER","08:00","16:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","","samantha.park@sghs.com.au","+6156839780",TRUE,-38.6588006,146.2061303
"1233",1233,"Ozcare North Lakes","5 ENDEAVOUR Boulevard, NORTH LAKES, 4509, QLD","QLD",4509,"NORTH LAKES","06:00","18:00",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","https://www.ozcare.org.au/aged-care/home-care/","admin.northlakes@ozcare.org.au","+611800692273",TRUE,-27.2391187,153.0222471
"1234",1234,"A Lifetime Connect Multi Service Outlet","23 WALLACE Street, MACKSVILLE, 2447, NSW","NSW",2447,"MACKSVILLE","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","manager@lifetimeconnect.org.au","+610265682522",TRUE,-30.7072189,152.9193786
"1235",1235,"IUIH Home Support Sunshine Coast Indigenous Services Only","40 HOWARD Street, NAMBOUR, 4560, QLD","QLD",4560,"NAMBOUR","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","fiona.mcmullen@iuih.org.au","+610428857082",TRUE,-26.6275288,152.9605257
"1236",1236,"Gippsland Southern Health Service Home Care Packages","66 Koonwarra Road, LEONGATHA, 3953, VIC","VIC",3953,"LEONGATHA","08:30","17:00",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","http://www.gshs.com.au","selina.northover@gshs.com.au","+610356675696",TRUE,-38.487372,145.951411
"1237",1237,"SIX STAR HOME COMMUNITY CARE","57 SALWEEN Crescent, ROXBURGH PARK, 3064, VIC","VIC",3064,"ROXBURGH PARK","07:00","20:30",TRUE,TRUE,"FALSE","FALSE","respite","FALSE","FALSE","","sixstarhomecare@gmail.com","+610416202577",TRUE,-37.614604,144.9308374
"1238",1238,"Australian Unity Home Care Service Lake Cargelligo","1 Yelkin Street Street, LAKE CARGELLIGO, 2672, NSW","NSW",2672,"LAKE CARGELLIGO","06:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://australianunity.com.au/home-services/","customercare@australianunity.com.au","+611300160170",TRUE,-33.2929998,146.3795105
"1239",1239,"UPA Homecare Packages Murray","342 WAGGA Road, LAVINGTON, 2641, NSW","NSW",2641,"LAVINGTON","07:00","19:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","FALSE","http://www.upa.org.au","communitycare@upamurray.org.au","+610260251776",TRUE,-36.0500273,146.9369035
"1240",1240,"Vision Australia Dandenong","45 PRINCES Highway, DANDENONG, 3175, VIC","VIC",3175,"DANDENONG","08:30","17:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.visionaustralia.org/services/older-adults","janet.lloyd-mcnelis@visionaustralia.org","+610387910201",TRUE,-37.9827941,145.2113138
"1241",1241,"Australian Unity Home Care Service South Gold Coast","Level 23, 307 Queen Street, BRISBANE CITY, 4000, QLD","QLD",4000,"BRISBANE CITY","06:00","20:00",TRUE,TRUE,"dementia","FALSE","FALSE","FALSE","FALSE","http://www.australianunity.com.au/home-services/","customercare@australianunity.com.au","+610386826200",TRUE,-27.4674011,153.0286516
"1242",1242,"BaptistCare Mid North Coast","1 Corner Kularoo and Boundary Street, FORSTER, 2428, NSW","NSW",2428,"FORSTER","06:30","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","https://youchoose.org.au/","customerengagement@baptistcare.org.au","+611300275227",TRUE,-32.197502,152.5261841
"1243",1243,"Premium Home Care Service","152-154 Henley Beach Road, TORRENSVILLE, 5031, SA","SA",5031,"TORRENSVILLE","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.phcs.com.au","info@phcs.com.au","+610403734204",TRUE,-34.9237534,138.5641861
"1244",1244,"Just Better Care Melbourne North West","869 SYDNEY Road, BRUNSWICK, 3056, VIC","VIC",3056,"BRUNSWICK","08:00","17:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://justbettercare.com","mailmnw@justbettercare.com","+610393832772",TRUE,-37.7557893,144.963863
