"OUTLET_NAME","HOURS_OPEN","HOURS_CLOSE","STATE"
"Cooee Lodge Home Care Packages",NaN,NaN,"NSW"
"1300 939 458 The Care List NSW","0900","1700","NSW"
"Uniting Healthy Living for Seniors Mid North Coast","0700","1900","NSW"
"Focal Community Services, Brisbane West",NaN,NaN,"QLD"
"Focused Health Care Pty Ltd - Caboolture","0500","2030","QLD"
"Bene Casa - Aboriginal Home Care Packages Level 3-4 East","0900","1700","SA"
"White Oak Home Care - West Metro","0600","2000","WA"
"ACCA- Home Care Packages Western Sydney","0700","1800","NSW"
"Australian Unity Home Care Service - Temora","0600","2000","NSW"
"Uniting Healthy Living for Seniors Illawarra/Shoalhaven","0900","1700","NSW"
"The Care List - 1300 939 458 Newcastle 2300","0830","1800","NSW"
"BaptistCare - Far North Coast","0630","2030","NSW"
"Southern Plus: Home Care Services","0500","2030","WA"
"Feros Care Home Care Packages - Greater Geelong VIC","0600","1000","VIC"
"Blue Care Millmerran / Pittsworth Community Care",NaN,NaN,"QLD"
"IUIH Home Support Hervey Bay (Indigenous Services Only)",NaN,NaN,"QLD"
"Valmar Lockhart & Districts Aged Assistance Services","0830","1600","NSW"
"RSL LifeCare at Home - Western Sydney","0600","2000","NSW"
"MercyCare HCP","0700","1800","WA"
"St John's Community Care Cairns",NaN,NaN,"QLD"
"LiveBetter Community Services (formerly CareWest) - Griffith","0500","2030","NSW"
"Alzheimers Qld - HCP Brisbane South","0600","2030","QLD"
"Bethanie Community Care - Midwest","0500","2030","WA"
"integratedliving - New England","0600","2000","NSW"
"Australian Unity Home Care Service - Aboriginal Home Care - Tamworth","0600","2000","NSW"
"Southern Cross Home Care South","0700","1900","TAS"
"1300 939 458 - All Home Care Packages","0830","1800","NSW"
"Catholic Healthcare Community Services Mid North Coast (formerly Catholic Community Services)","0600","1900","NSW"
"Amana Living Home Care Package Metro South East","0700","2000","WA"
"Senior Helpers Northern Tasmania","0700","2000","TAS"
"Northside Community Service Ltd",NaN,NaN,"ACT"
"Calvary Community Care Hunter",NaN,NaN,"NSW"
"CCNB Home Care Package - Dementia",NaN,NaN,"NSW"
"Uniting Home Care South West Sydney","0700","1900","NSW"
"Australian Unity Home Care Service - Tuncurry","0600","2000","NSW"
"St Carthages Community Care",NaN,NaN,"NSW"
"Aveo Care at Home - South Australia","0700","1730","QLD"
"CentacareCQ - Central Highlands","0700","1700","QLD"
"Silver Chain","0500","2030","WA"
"Home Care Packages","0600","1900","WA"
"Avida Care (GCN)","0600","2030","QLD"
"UnitingCare Gippsland","0800","1730","VIC"
"Australian Unity Home Care Service - Campbelltown","0600","2000","NSW"
"Carinity Home Care","0700","1800","QLD"
"Envigor Kallangur Seasons","0600","2000","QLD"
"Sunrise Supported Living – Tuncurry","0600","2030","NSW"
"Greek Orthodox Community",NaN,NaN,"SA"
"Cobram District Health - Community Health","0830","1700","VIC"
"integratedliving - Mid North Coast","0600","2000","NSW"
"Benetas Home Care East","0500","2030","VIC"
"LiveBetter Community Services (formerly CareWest) - Cowra","0500","2030","NSW"
"Australian Unity Home Care Service - Coonabarabran","0600","2000","NSW"
"WA - KinCare - Perth East","0600","2000","WA"
"Australian Unity Home Care Service - Brunswick Heads","0600","2000","NSW"
"Peel Community Care","0700","1600","WA"
"KNC - Pennant Hills","0830","1700","NSW"
"Tripoli And Mena Cacps",NaN,NaN,"NSW"
"Catholic Healthcare Homecare Packages",NaN,NaN,"NSW"
"Greek Welfare Centre - GWC Community Services NSW: CHSP and HCP Northern Sydney",NaN,NaN,"NSW"
"At Grampians Community Health Ararat Office",NaN,NaN,"VIC"
"OzPol Services - Brisbane North","0600","2000","QLD"
"Uniting Healthy Living for Seniors Far North Coast","0700","1900","NSW"
"Amaroo@Home","0830","1730","WA"
"Enrich Living Services Busselton (formerly St Ives HomeCare) - 1300 20 20 03","0800","2030","WA"
"Whyalla Aged Care Home Support","0600","2000","SA"
"Roper Gulf Regional Council.",NaN,NaN,"NT"
"Uniting Healthy Living for Seniors Hunter","0700","1900","NSW"
"Feros Care Home Care Packages - Caboolture QLD","0600","2030","QLD"
"Uniting Home Care Kuranya/Far South","0700","1900","NSW"
"St Vincent's Care Services Toowoomba Home Care","0630","2030","QLD"
"HammondCare At Home - Hunter","0700","1900","NSW"
"Uniting Healthy Living for Seniors Far West","0900","1700","NSW"
"The Care List - 1300 939 458 Inner West","0830","1800","NSW"
"Home Instead Senior Care Upper North Shore",NaN,NaN,"NSW"
"Anglicare Tasmania - Home Care Packages","0600","2030","TAS"
"Our Lady of Consolation Home Care","0600","2030","NSW"
"Home Support Services - Metro North",NaN,NaN,"SA"
"1800 242 696 - Latrobe Community Health Service - Home Care Packages - Gippsland","0830","1800","VIC"
"ECH Home Services Gawler & Lower North Country SA","0500","2030","SA"
"Catholic Healthcare Community Services Hunter (formerly Catholic Community Services)","0600","1900","NSW"
"Silver Chain South West Metro","0500","2030","WA"
"Simply Helping Home Care Packages",NaN,NaN,"VIC"
"WA - KinCare - Perth East","0600","2000","WA"
"Uniting Healthy Living for Seniors Mid North Coast","0700","1900","NSW"
"The Whiddon Group Community Care - South West Sydney","0500","2030","NSW"
"Australian Unity Home Care Service - Bendigo","0600","2030","VIC"
"Australian Unity Home Care Service - Sutherland","0600","2000","NSW"
"ECHO Community Services","0700","2030","WA"
"integratedliving South Coast QLD","0600","2000","NSW"
"May Shaw Home Care - East Coast","0800","1800","TAS"
"Aged and Disability Services Wangaratta Rural City Council","0830","1700","VIC"
"Catholic Healthcare Community Services Hunter (formerly Catholic Community Services)","0600","1900","NSW"
"Home Care Assistance Newcastle Hunter","0500","2030","NSW"
"Catholic Healthcare Community Services Hunter (formerly Catholic Community Services)","0600","1900","NSW"
"HammondCare At Home - Shoalhaven","0700","1900","NSW"
"Greek Welfare Centre - GWC Communinty Services NSW: HCP and Seniors Groups Inner West Sydney",NaN,NaN,"NSW"
"Australian Unity Home Care Service - Aboriginal Home Care - Narrandera","0600","2000","NSW"
"Silver Chain","0500","2030","WA"
"1300 698 693 - Home Nursing Group Pty Ltd","0500","2030","NSW"
"Titjikala Home Care",NaN,NaN,"NT"
"Blue Care Tablelands Community Care","0600","1800","QLD"
"Home Care Packages Hume City Council",NaN,NaN,"VIC"
"Carrington Community Care","0500","2030","NSW"
"Southern Cross Care QLD Direct","0700","1900","QLD"
"Uniting Home Care Northern Sydney","0700","1900","NSW"
"Blue Care Capricorn Coast Community and Respite",NaN,NaN,"QLD"
"Cooma-Monaro Nursing Service",NaN,NaN,"NSW"
"z- Australian Unity (Home Care Service) - North West Victoria",NaN,NaN,"VIC"
"Blue Care Roma Community Care","0600","1800","QLD"
"02 6599 2342 Home Instead Senior Care  Kempsey","0500","2030","NSW"
"NSW - KinCare - Southern Highlands","0600","2000","ACT"
"Catholic Healthcare Community Services Northern Sydney (formerly Catholic Community Services)","0600","1900","NSW"
"Multicultural Services Centre of Western Australia",NaN,NaN,"WA"
"Simply Helping Home Care Packages",NaN,NaN,"VIC"
"Narrogin Regional Homecare","0830","1630","WA"
"Lutheran Community Services","0600","2030","NSW"
"Chinese Community Social Services Centre Inc. Northern Metro Region",NaN,NaN,"VIC"
"Homenursingsolutions","0500","2030","SA"
"Uniting Home Care Sydney Metro","0700","1900","NSW"
"NSW - KinCare - Western Sydney Region","0600","2000","NSW"
"Uniting Home Care Far North Coast","0700","1900","NSW"
"Carinity Home Care","0700","1800","QLD"
"Gippsland & East Gippsland Aboriginal Co-Operative Ltd",NaN,NaN,"VIC"
"Lyndoch Living - Home Care",NaN,NaN,"VIC"
"Australian Unity Home Care Service - Aboriginal Home Care - Condobolin","0600","2000","NSW"
"Feros Care Home Care Packages - Brisbane South QLD","0600","2030","QLD"
"1300 939 458 - Home Care Packages","0800","1830","NSW"
"Feros Care Home Care Packages - Eastern Metro VIC","0600","2030","VIC"
"Beenleigh And District Senior Citizens Centre","0800","1600","QLD"
"Bethanie Day Therapy Centre - Southwest","0500","2030","WA"
"South West Simply Helping","0830","1730","VIC"
"Blue Care Cunnamulla Community Care","0600","1800","QLD"
"St Basil's Aged Care Services",NaN,NaN,"WA"
"Feros Care Home Care Packages - Illawarra NSW","0600","2030","NSW"
"Benetas Home Care Gippsland A","0500","2030","VIC"
"Home Instead Senior Care","0500","2030","WA"
"Anglicare At Home - Home Care Packages","0600","2000","NSW"
"Newcastle Home Care Packages Level 1 to 4","0900","1730","NSW"
"SA - KinCare - Adelaide","0600","2000","SA"
"CO.AS.IT Italian Assistance Association",NaN,NaN,"VIC"
"UPA Homecare Packages Murray","0700","1900","NSW"
"1300 939 458 - Your Home Care Package","0800","1830","NSW"
"Feros Care Home Care Packages - Central Coast","0600","2030","NSW"
"EACH Home Care Packages East Metro Melbourne",NaN,NaN,"VIC"
"Juniper Home Care - HCP South","0600","2030","WA"
"Uniting Home Care Inner West","0700","1900","NSW"
"Freedom Aged Care Morayfield","0500","2030","QLD"
"Australian Unity Home Care Service - Nelson Bay","0600","2000","NSW"
"QLD - KinCare - North Brisbane","0600","2000","QLD"
"Freedom Aged Care Clayfield","0500","2030","QLD"
"Feros Care Home Care Packages - Caboolture QLD","0600","2030","QLD"
"Wintringham Community Housing and Support ( Loddon Mallee & Grampians)","0800","1700","VIC"
"Bass Coast Health - Wonthaggi",NaN,NaN,"VIC"
"1300 939 458 - Your Home Care Package","0900","1700","NSW"
"Excelcare Australia  - Capricorn Coast",NaN,NaN,"QLD"
"Thomas Holt Home Care","0600","2000","NSW"
"Uniting Healthy Living for Seniors Mid North Coast","0700","1900","NSW"
"MACS - Home Care Services","0900","1700","VIC"
"Baptcare Home Help Eastern Metro","0830","1700","VIC"
"QLD Home Care","0830","1800","NSW"
"UNITED-SPANISH LATIN AMERICAN WELFARE CENTRE",NaN,NaN,"VIC"
"Churches of Christ Care Community Care - Logan","0630","2030","QLD"
"RSL LifeCare at Home - ACT","0600","2000","ACT"
"Australian Unity Home Care Service - Narrandera","0600","2000","NSW"
"Uniting Healthy Living for Seniors Mid North Coast",NaN,NaN,"NSW"
"Southern Plus: Home Care Services",NaN,NaN,"WA"
"GoCo Barraba",NaN,NaN,"NSW"
"Australian Unity Home Care Service - Outer East","0600","2030","VIC"
"Suncare Community Services  - Sunshine Coast","0600","2000","QLD"
"St Andrews","0600","2000","QLD"
"Envigor Redbank Plains Seasons","0600","2000","QLD"
"ADA Caring Connections","0600","2000","NSW"
"LHI Retirement Services (Lutheran Homes) Hope Valley Home Care Packages","0700","2000","SA"
"Australian Vietnamese Women's Association - HCP Western",NaN,NaN,"VIC"
"Senior Helpers Adelaide Northern","1000","1730","SA"
"AGED Rubies Nursing Care Deewhy",NaN,NaN,"NSW"
"Karadi Aboriginal Corporation",NaN,NaN,"TAS"
"Kowanyama Aboriginal Shire Council",NaN,NaN,"QLD"
"Uniting Healthy Living for Seniors Far North Coast","0700","1900","NSW"
"Banksia Lodge","0800","1630","NSW"
"Wintringham Community Housing and Support (Southern)","0830","1700","VIC"
"Stroud Community Services","0900","1500","NSW"
"Home Care Assistance North East Sydney","0500","2030","NSW"
"Australian Unity Home Care Service - Aboriginal Home Care - Moruya","0600","2000","NSW"
"1300 791 660 McLean Care Community Services Oakey","0600","1900","QLD"
"Anglicare At Home - Home Care Packages",NaN,NaN,"NSW"
"Warrigal At Home - Queanbeyan & ACT",NaN,NaN,"NSW"
"Bundaleer Care Services Community Care Program",NaN,NaN,"NSW"
"3Bridges Community Home Care (CDC) Packages","0700","2030","NSW"
"Helping Hand Metro Community",NaN,NaN,"SA"
"Uniting Healthy Living for Seniors Nepean","0700","1900","NSW"
"Bethanie Day Therapy Centre - Southwest","0500","2030","WA"
"Honeysuckle Regional Health Homecare Service",NaN,NaN,"VIC"
"Senior Helpers Adelaide Northern","0500","2030","SA"
"Villa Maria Catholic Homes - Community Services - Home Care - Gippsland",NaN,NaN,"VIC"
"Diversicare - West End","0600","2000","QLD"
"Catholic Healthcare Community Services Southern Highlands (formerly Catholic Community Services)","0600","1900","NSW"
"Newcastle Home Care Packages Level 1 to 4","0830","1800","NSW"
"Woombye Care",NaN,NaN,"QLD"
"North and West Remote Health (NWRH) - Community Care & Home Care Packages",NaN,NaN,"QLD"
"Karingal Inc. - Community Aged Care",NaN,NaN,"VIC"
"Calvary Community Care ACT",NaN,NaN,"ACT"
"Benetas Home Care North West","0500","2030","VIC"
"PAWA Community Care Home Care Packages",NaN,NaN,"NSW"
"Heather Hill Home Care Aspley","0500","2030","QLD"
"Feros Care Home Care Packages - Loddon-Mallee VIC","0600","2030","VIC"
"Uniting Healthy Living for Seniors Northern Sydney","0700","1900","NSW"
"Baptcare Home Help Barwon South West - Warrnambool Office",NaN,NaN,"VIC"
"Hobsons Bay Home Care Packages Program","0700","1900","VIC"
"ACCA - Chinese Home Care Packages - Western Sydney","0700","1900","NSW"
"Feros Care Home Care Packages - Darling Downs QLD","0600","2030","QLD"
"Australian Unity Home Care Service - Nyngan","0600","2000","NSW"
"RSL LifeCare at Home - Riverina","0600","2000","NSW"
"Toosey","0900","1900","TAS"
"Amana Living Home Care Package Metro East",NaN,NaN,"WA"
"Calvary Community Care Flinders Far North",NaN,NaN,"SA"
"Juniper Home Care","0600","2030","WA"
"Australian Unity Home Care Service - Aboriginal Home Care - Tweed Heads","0600","2000","QLD"
"Blue Care Cairns Community Care","0600","1800","QLD"
"Living Choice Home Care","0900","1700","NSW"
"TriCare Brisbane South Community Care",NaN,NaN,"QLD"
"1300791660 McLean Care Community Services- Tamworth","0600","1900","NSW"
"Blue Care Warwick Community Care","0600","1800","QLD"
"RDNS SA Metro West","0500","2030","SA"
"PAWA Community Care Home Care Packages","0600","2000","NSW"
"Villa Maria Catholic Homes- Community Services - Home Care Grampians",NaN,NaN,"VIC"
"Feros Care Home Care Packages - Brisbane North QLD","0600","2030","QLD"
"Cypress View Lodge, Apartments And HCPs",NaN,NaN,"NSW"
"integratedliving - Northern Tasmania Launceston","0600","2000","NSW"
"Kurri Kurri Community Services Limited","0700","2000","NSW"
"Anglicare Darwin",NaN,NaN,"NT"
"annecto - Northern VIC","0900","1700","VIC"
"Catholic Healthcare Community Services South East Sydney (formerly Catholic Community Services)","0600","1900","NSW"
"Centacare Greenslopes -Amelia House","0600","1800","QLD"
"Juniper Home Care Busselton","0600","2030","WA"
"Home Care Packages - Northern Settlement Services Ltd.","0700","1800","NSW"
"Uniting Home Care Western Sydney","0700","1900","NSW"
"Envigor Mango Hill Seasons","0600","2000","QLD"
"HenderCare (SA)","0500","2030","SA"
"Milton Ulladulla Nursing Agency","0700","2030","NSW"
"annecto - Western Sydney NSW",NaN,NaN,"NSW"
"Country Health Connect - Eyre Home Care Packages","0830","1700","SA"
"ComLink Townsville - Packages","0600","1800","QLD"
"Care Services at Home NSW","0900","1800","NSW"
"Catholic Healthcare Community Services South East Sydney (formerly Catholic Community Services)","0600","1900","NSW"
"Centacare Darra","0600","2000","QLD"
"Perfect Home Care Pty.Ltd",NaN,NaN,"VIC"
"Enrich Living Services (formerly HomeCare Options) - 1300 20 20 03","0600","2000","WA"
"Juniper Home Care - Level 2 South West Metro","0600","2030","WA"
"Feros Care Home Care Packages - Darling Downs QLD","0600","2030","QLD"
"Suncare Community Services  - Sunshine Coast","0600","2000","QLD"
"Parkview Community Care",NaN,NaN,"SA"
"Benevolent Society - Home Support - Sydney Inner West","0700","1800","NSW"
"Catholic Healthcare Community Services Inner West (formerly Catholic Community Services)","0600","1900","NSW"
"Churches Of Christ Care Community Care Melbourne","0630","2030","VIC"
"Honeysuckle Regional Health",NaN,NaN,"VIC"
"Empowered Ageing",NaN,NaN,"NSW"
"Southern Cross Home Care South 1","0700","1900","TAS"
"integratedliving Grampians","0600","2000","NSW"
"Uniting Home Care Northern Sydney","0700","1900","NSW"
"Enrich Living Services QLD (formerly St Ives Home Care) - 1300 20 20 03","0600","2030","QLD"
"1300791660 McLean Care Community Services- Tamworth","0600","1900","NSW"
"Alwyndor Home Care Packages (L1-4)","0500","2030","SA"
"Baptcare Home Help Gippsland - Korumburra Office",NaN,NaN,"VIC"
"Warrigal At Home - Southern Highlands",NaN,NaN,"NSW"
"Feros Care Home Care Packages - Brisbane South QLD","0600","2030","QLD"
"PAWA Community Care Home Care Packages",NaN,NaN,"NSW"
"integratedliving Hills Mallee Southern","0600","2000","NSW"
"Newcastle Home Care Packages Level 1 to 4","0800","1830","NSW"
"City of Greater Geelong, Colac Otway, SurfCoast and Queenscliff Home Care Packages","0700","2030","VIC"
"Co.As.It.",NaN,NaN,"NSW"
"Australian Unity Home Care Service - Aboriginal Home Care - Casino","0600","2000","QLD"
"Personal Care, Allied Health and Nursing","0800","1830","NSW"
"NovaCare - Home Care Package Services","0700","2000","NSW"
"PAWA Community Care Polish and Eastern European Home Care Packages",NaN,NaN,"NSW"
"Blue Care Sarina Community Care",NaN,NaN,"QLD"
"PAWA Community Care Polish & Eastern European Specialist Home Care Packages",NaN,NaN,"NSW"
"Uniting Healthy Living for Seniors Nepean","0900","1700","NSW"
"Anglicare East Arnhem","0830","1730","NT"
"Star Health Cheltenham","0800","1730","VIC"
"UNITED-SPANISH LATIN AMERICAN WELFARE CENTRE",NaN,NaN,"VIC"
"ComLink Brisbane South - Packages","0600","1800","QLD"
"Salem Lutheran Rest Home","0600","2000","QLD"
"Rembrandt Living Home Care Services 81980300","0800","1730","SA"
"Bowen Home Care Service",NaN,NaN,"QLD"
"Baptcare Home Help Gippsland - Bairnsdale Office","0830","1700","VIC"
