"","id","SERVICE_NAME","STREET_ST_ADDRESS","STREET_SUBURB","STREET_PCODE","STREET_STATE","MAIN_PH_NUM","WEBSITE","sfd","dem","atsi","terminal","veteran","cald","lgbti","ADDRESS","lat","lng"
"1816",1815,"Uniting Narla Belmont North (low care)","21 Lentara Road  ","BELMONT NORTH",2280,"NSW","+611800864846","https://uniting.org/our-services/services/uniting-aged-care-home/uniting-narla-belmont-north","True","False","False","False","False","False","True","21 Lentara Road BELMONT NORTH 2280 NSW",-33.0225661,151.6582985
"1817",1816,"Tuia Lodge","30 ALLNUTT Street  ","DONNYBROOK",6239,"WA","+610897311602","NaN","True","True","False","False","False","False","False","30 ALLNUTT Street DONNYBROOK 6239 WA",-33.5775889,115.815516
"1818",1817,"Pinaroo Roma Inc","50-56 Bowen Street  ","ROMA",4455,"QLD","+610746221061","http://www.pinaroo.com.au","True","True","True","True","False","False","False","50-56 Bowen Street ROMA 4455 QLD",-26.5733784,148.7863441
"1819",1818,"Opal Raymond Terrace Gardens","15 Sturgeon Street  North","RAYMOND TERRACE",2324,"NSW","+610249800000","www.opalagedcare.com.au","True","True","False","True","False","False","False","15 Sturgeon Street NorthRAYMOND TERRACE 2324 NSW",-32.760153,151.7486665
"1820",1819,"Southern Cross Care Kildare","216 MAROUBRA Road  ","MAROUBRA",2035,"NSW","+611800632314","http://www.sccliving.org.au","True","True","True","True","False","False","False","216 MAROUBRA Road MAROUBRA 2035 NSW",-33.9417813,151.2428953
"1821",1820,"SummitCare Canley Vale","47 FREEMAN Avenue  ","CANLEY VALE",2166,"NSW","+610297281200","http://www.summitcare.com.au","False","False","False","False","False","False","False","47 FREEMAN Avenue CANLEY VALE 2166 NSW",-33.8856213,150.9419839
"1822",1821,"Archbold House Aged Care","16 Trafalgar Avenue  ","ROSEVILLE",2069,"NSW","+610294120284","NaN","False","False","False","False","False","False","False","16 Trafalgar Avenue ROSEVILLE 2069 NSW",-33.7807176,151.1766942
"1823",1822,"Buderim Views Aged Care","383 Mooloolaba Road  ","BUDERIM",4556,"QLD","+610754585000","https://mckenzieacg.com","False","False","False","False","False","False","False","383 Mooloolaba Road BUDERIM 4556 QLD",-26.6779837,153.0914367
"1824",1823,"Jean Ross House","189 Old Southern Road  ","SOUTH NOWRA",2541,"NSW","+610244213744","http://anglicare.org.au","False","False","False","False","False","False","False","189 Old Southern Road SOUTH NOWRA 2541 NSW",-34.902942,150.6110525
"1825",1824,"AnglicareSA Allied Health Services - South","26 NORSEMAN Avenue  ","WESTBOURNE PARK",5041,"SA","+610882296723","NaN","False","False","False","False","False","False","False","26 NORSEMAN Avenue WESTBOURNE PARK 5041 SA",-34.972624,138.596306
"1826",1825,"Lerwin Nursing Home","59-67 JOYCE Street  ","MURRAY BRIDGE",5253,"SA","+610885391185","NaN","True","True","False","True","False","False","False","59-67 JOYCE Street MURRAY BRIDGE 5253 SA",-35.1313052,139.2810214
"1827",1826,"Opal Raffin Place","8 RAFFIN Crescent  ","CALAMVALE",4116,"QLD","+610737230400","www.opalagedcare.com.au","True","True","True","True","False","False","False","8 RAFFIN Crescent CALAMVALE 4116 QLD",-27.6167294,153.0362934
"1828",1827,"Regis Ferny Grove","92 ARCHDALE Road  ","FERNY GROVE",4055,"QLD","+611300998100","http://ged-care-residences/queensland/regis-parkland-manor/","False","False","False","False","False","False","False","92 ARCHDALE Road FERNY GROVE 4055 QLD",-27.398832,152.9315819
"1829",1828,"Boyne Russell House","184-186 VICTORIA Street  ","BRUNSWICK",3056,"VIC","+610393811900","NaN","False","False","False","False","False","False","False","184-186 VICTORIA Street BRUNSWICK 3056 VIC",-37.767964,144.969508
"1830",1829,"Blue Care Emerald Avalon Aged Care Facility","126 BORILLA Street  ","EMERALD",4720,"QLD","+611800938929","http://www.bluecare.org.au","False","False","False","False","False","False","False","126 BORILLA Street EMERALD 4720 QLD",-23.5169967,148.1663583
"1831",1830,"Brotherood of St Laurence - Sumner House","128 FITZROY Street  ","FITZROY",3065,"VIC","+610394831391","http://agedcare.bsl.org.au","True","True","False","False","False","False","False","128 FITZROY Street FITZROY 3065 VIC",-37.804856,144.9764711
"1832",1831,"Cooinda Aged Care Centre","2 COOINDA Street  ","GYMPIE",4570,"QLD","+610754821900","http://www.cooinda.org","True","True","False","True","False","False","False","2 COOINDA Street GYMPIE 4570 QLD",-26.1709302,152.6626299
"1833",1832,"Churches of Christ Care Moonah Park Aged Care Service","28 Blaker Road  ","MITCHELTON",4053,"QLD","+610735139010","http://careagedcare.com.au/about-us/nursinghomehostel/moonah/","False","False","False","False","False","False","False","28 Blaker Road MITCHELTON 4053 QLD",-27.4087498,152.9714858
"1834",1833,"J.H.F. McDonald Wing Nursing Home","48 Kent Street  ","MAFFRA",3860,"VIC","+610351470100","NaN","True","True","False","False","False","False","False","48 Kent Street MAFFRA 3860 VIC",-37.9609641,146.9832787
"1835",1834,"Ritcher Lodge","480-482 GUILDFORD Road  ","BAYSWATER",6053,"WA","+610892728733","http://www.slfwa.org.au/ritcher-lodge-bayswater","False","False","False","True","False","False","False","480-482 GUILDFORD Road BAYSWATER 6053 WA",-31.9242506,115.9224303
"1836",1835,"BaptistCare Cooinda Court","159 Balaclava Road  ","MACQUARIE PARK",2113,"NSW","+610293461465","http://www.baptistcare.org.au/CooindaCourt","False","False","False","False","False","False","False","159 Balaclava Road MACQUARIE PARK 2113 NSW",-33.7772469,151.1105474
"1837",1836,"Estia Health Lockleys","334-342 HENLEY BEACH Road  ","LOCKLEYS",5032,"SA","+610881288888","http://www.estiahealth.com.au","False","False","False","False","False","False","False","334-342 HENLEY BEACH Road LOCKLEYS 5032 SA",-34.9245931,138.5440373
"1838",1837,"Shawford Lodge","4 SHAWFORD Place  ","INNALOO",6018,"WA","+61(08)92448477","http://www.aegiscare.com.au/locations/aegis-shawford/","True","True","False","True","False","False","False","4 SHAWFORD Place INNALOO 6018 WA",-31.8982291,115.8013529
"1839",1838,"Finlandia Village","343 CLEVELAND REDLAND BAY Road  ","THORNLANDS",4164,"QLD","+610738294800","http://www.finncare.org.au","True","True","False","True","False","False","False","343 CLEVELAND REDLAND BAY Road THORNLANDS 4164 QLD",-27.5749723,153.2780702
"1840",1839,"Ruckers Hill Aged Care Facility","14-24 PEARL Street  ","NORTHCOTE",3070,"VIC","+610394882588","www.sapphirecare.com.au","False","False","False","False","False","False","False","14-24 PEARL Street NORTHCOTE 3070 VIC",-37.778446,144.997644
"1841",1840,"Catholic Healthcare McQuoin Park","35 Pacific Highway  ","WAHROONGA",2076,"NSW","+611800225474","http://www.catholichealthcare.com.au","True","True","True","True","True","True","True","35 Pacific Highway WAHROONGA 2076 NSW",-33.713872,151.1073606
"1842",1841,"Katanning MPS"," Clive Street  ","KATANNING",6317,"WA","+610898216200","NaN","False","False","False","False","False","False","False"," Clive Street KATANNING 6317 WA",-33.6905192,117.5555401
"1843",1842,"PresCare - Vela","1540 CREEK Road  ","CARINA",4152,"QLD","+610733386100","www.prescare.org.au","True","True","True","True","False","False","False","1540 CREEK Road CARINA 4152 QLD",-27.485584,153.0984067
"1844",1843,"Marcus Loane House","6-14 Macpherson Street  ","WARRIEWOOD",2102,"NSW","+611300111278","NaN","False","False","True","False","False","False","False","6-14 Macpherson Street WARRIEWOOD 2102 NSW",-33.6869651,151.2960274
"1845",1844,"Wanneroo Community Nursing Home","9 AMOS Road  ","WANNEROO",6065,"WA","+610893062088","http://www.elderbloom.org.au","True","True","False","False","False","False","False","9 AMOS Road WANNEROO 6065 WA",-31.7512693,115.819193
"1846",1845,"Mercy Place Lathlain","63 ARCHER Street  ","CARLISLE",6101,"WA","+610894221304","https://goo.gl/1iKAma","True","False","False","False","False","False","False","63 ARCHER Street CARLISLE 6101 WA",-31.9744808,115.9149698
"1847",1846,"Uniting Caroona Kalina Goonellabah","65-101 Rous Road  ","GOONELLABAH",2480,"NSW","+611800864846","https://uniting.org/our-services/services/uniting-aged-care-home/uniting-caroona-kalina-goonellabah","True","True","False","False","False","False","True","65-101 Rous Road GOONELLABAH 2480 NSW",-28.8256405,153.3203039
"1848",1847,"Peninsula Villages Ltd","91 Pozieres Avenue  ","UMINA",2257,"NSW","+610243449199","http://peninsulavillage.com.au","True","True","False","False","False","False","False","91 Pozieres Avenue UMINA 2257 NSW",-33.513716,151.3096367
"1849",1848,"Aruma Lodge"," Beryl Street  ","BROKEN HILL",2880,"NSW","+610880881630","www.southerncrosscarebh.org","False","False","False","False","False","False","False"," Beryl Street BROKEN HILL 2880 NSW",-31.9536661,141.4690376
"1850",1849,"Meath Care - Dr Mary Surveyor Centre","18 HOCKING Road  ","KINGSLEY",6026,"WA","+610893097000","http://www.meath.org.au","True","True","False","False","False","False","False","18 HOCKING Road KINGSLEY 6026 WA",-31.80251,115.814867
"1851",1850,"McAuley Place","263 Agnes Street  ","ROCKHAMPTON",4700,"QLD","+610749992700","www.mercycq.com","True","False","False","False","False","False","False","263 Agnes Street ROCKHAMPTON 4700 QLD",-23.3932797,150.4953825
"1852",1851,"Waverley Valley Aged Care","29-33 CHESTERVILLE Road  ","GLEN WAVERLEY",3150,"VIC","+610398879111","http://www.waverleyvalley.com.au","True","True","False","False","False","False","False","29-33 CHESTERVILLE Road GLEN WAVERLEY 3150 VIC",-37.8694675,145.1590512
"1853",1852,"Crossley House Hostel Inc","14 NICOL Street  ","YARRAM",3971,"VIC","+610351820216","www.ydhs.com.au","True","True","False","True","False","False","False","14 NICOL Street YARRAM 3971 VIC",-38.5576155,146.6784705
"1854",1853,"Rathgar Lodge (UPA)","30 Lynhaven Crescent  ","ULMARRA",2462,"NSW","+61(02)66445475","http://www.upa.org.au/Locations/NorthCoast/RathgarLodge.aspx","False","False","False","False","False","False","False","30 Lynhaven Crescent ULMARRA 2462 NSW",-29.6362962,153.0212362
"1855",1854,"Glaica House","22 Flora Parade  ","TUNCURRY",2428,"NSW","+610265545521","NaN","True","True","True","True","False","False","False","22 Flora Parade TUNCURRY 2428 NSW",-32.1666299,152.4963347
"1856",1855,"Homestyle Ferndale Gardens","229-239 BAYSWATER Road  ","BAYSWATER NORTH",3153,"VIC","+610397294699","http://www.homestyleagedcare.com.au","True","True","True","True","True","True","True","229-239 BAYSWATER Road BAYSWATER NORTH 3153 VIC",-37.8232635,145.2691845
"1857",1856,"BlueCross Darnlee","33 LANSELL Road  ","TOORAK",3142,"VIC","+611300133414","http://www.bluecross.com.au/bluecross-darnlee","False","False","False","False","False","False","False","33 LANSELL Road TOORAK 3142 VIC",-37.838158,145.015807
"1858",1857,"Resthaven Paradise","61 Silkes Road  ","PARADISE",5075,"SA","+610883365444","http://www.resthaven.asn.au/care-homes/resthaven-paradise/","False","False","False","False","False","False","False","61 Silkes Road PARADISE 5075 SA",-34.8675661,138.6847995
"1859",1858,"MercyCare Kelmscott","89 CLIFTON Street  ","KELMSCOTT",6111,"WA","+610894951000","NaN","False","False","False","False","False","False","False","89 CLIFTON Street KELMSCOTT 6111 WA",-32.1143891,116.0201001
"1860",1859,"Tocumwal Multi-Purpose Service","6-12 Adams Street  ","TOCUMWAL",2714,"NSW","+610358742166","NaN","False","False","False","False","False","False","False","6-12 Adams Street TOCUMWAL 2714 NSW",-35.8153464,145.5690665
"1861",1860,"Uniting Edina Waverley (high care)","150 Bronte Road  ","WAVERLEY",2024,"NSW","+611800864846","https://uniting.org/our-services/services/uniting-aged-care-home/uniting-edina-waverley2","False","False","False","False","False","False","False","150 Bronte Road WAVERLEY 2024 NSW",-33.8968966,151.2519608
"1862",1861,"Opal Bankstown","14-20 Eldridge Road  ","BANKSTOWN",2200,"NSW","+610409573394","http://https://www.opalagedcare.com.au/our-homes/opal-bankstown-opening-may-2018/","False","False","False","False","False","False","False","14-20 Eldridge Road BANKSTOWN 2200 NSW",-33.9327905,151.0272478
"1863",1862,"Margery Cole Residential Care Service"," Matthews Crescent  ","TRARALGON",3844,"VIC","+610351323500","NaN","True","True","False","False","False","False","False"," Matthews Crescent TRARALGON 3844 VIC",-38.1951542,146.5491535
"1864",1863,"Southern Cross Care McCracken Views","31 ADELAIDE Road  ","VICTOR HARBOR",5211,"SA","+611300203077","http://www.southerncrosscare.com.au","False","False","False","False","False","False","False","31 ADELAIDE Road VICTOR HARBOR 5211 SA",-35.5299295,138.6369834
"1865",1864,"Opal Murray River","83 BOUNDARY Road  ","DUDLEY PARK",6210,"WA","+610895502500","http://www.opalagedcare.com.au","True","True","False","True","False","False","False","83 BOUNDARY Road DUDLEY PARK 6210 WA",-32.54138,115.73695
"1866",1865,"Kirrak House","1 Ballieu Street  West","WONTHAGGI",3995,"VIC","+610356713250","http://www.bcrh.com.au","False","False","False","False","False","False","False","1 Ballieu Street WestWONTHAGGI 3995 VIC",-38.6092226,145.5864739
"1867",1866,"Donwood Aged Care","11 DIANA Street  ","CROYDON",3136,"VIC","+610398458500","http://www.donwood.com.au/","True","True","False","False","False","False","False","11 DIANA Street CROYDON 3136 VIC",-37.799678,145.260861
"1868",1867,"Springvale Private Nursing Home","340-344 Springvale Road  ","SPRINGVALE",3171,"VIC","+610395466133","http://www.acsagroup.com.au","False","False","False","False","False","False","False","340-344 Springvale Road SPRINGVALE 3171 VIC",-37.9569792,145.1506539
"1869",1868,"Bupa Enfield","5 BRADFORD Court  ","ENFIELD",5085,"SA","+610883447647","http://www.bupaagedcare.com.au/aged-care-homes/bupa-enfield","False","False","False","False","False","False","False","5 BRADFORD Court ENFIELD 5085 SA",-34.8709035,138.6070854
"1870",1869,"Mayflower Brighton - Residential Aged Care","7 Centre Road  ","BRIGHTON EAST",3187,"VIC","+610395911100","http://www.mayflower.org.au","False","True","False","True","False","False","False","7 Centre Road BRIGHTON EAST 3187 VIC",-37.914623,145.008243
"1871",1870,"Arcare Helensvale","103 LINDFIELD Road  ","HELENSVALE",4212,"QLD","+611300175014","https://arcare.com.au/aged_care_queensland/arcare-helensvale/","True","False","False","True","False","False","False","103 LINDFIELD Road HELENSVALE 4212 QLD",-27.9236845,153.3331044
"1872",1871,"Moyne Health Services-Moyneyana House","31 COLLEGE Street  ","PORT FAIRY",3284,"VIC","+610355680179","http://www.moynehealth.vic.gov.au","True","True","True","True","True","True","False","31 COLLEGE Street PORT FAIRY 3284 VIC",-38.3827544,142.2261591
"1873",1872,"Teloca House","120 Audley Street  ","NARRANDERA",2700,"NSW","+610269591049","http://www.rsllifecare.org.au","False","False","False","False","False","False","False","120 Audley Street NARRANDERA 2700 NSW",-34.7481229,146.5496336
"1874",1873,"Southern Cross Care St Joseph's","1-9 Blundell Boulevard  ","TWEED HEADS SOUTH",2486,"NSW","+611800632314","http://www.sccliving.org.au","False","False","False","False","False","False","False","1-9 Blundell Boulevard TWEED HEADS SOUTH 2486 NSW",-28.1992193,153.5420004
"1875",1874,"HammondCare - The Pines"," Judd Avenue  ","HAMMONDVILLE",2170,"NSW","+611800776112","http://www.hammond.com.au/facilities/the-pines","False","False","False","False","False","False","False"," Judd Avenue HAMMONDVILLE 2170 NSW",-33.9506194,150.9595265
"1876",1875,"Boandik Kessal","101 Lake Terrace  ","MOUNT GAMBIER",5290,"SA","+610887257377","NaN","True","True","True","True","True","True","True","101 Lake Terrace MOUNT GAMBIER 5290 SA",-37.8428946,140.7930084
"1877",1876,"Kerrisdale Gardens"," Norwood Parade  ","BEACONSFIELD",4740,"QLD","+610749654400","www.kerrisdalegardens.org.au","False","False","False","False","False","False","False"," Norwood Parade BEACONSFIELD 4740 QLD",-21.0821101,149.1605965
"1878",1877,"Mary Andrews Retirement Village Hostel","857-861 KING GEORGES Road  ","SOUTH HURSTVILLE",2221,"NSW","+610295472054","http://www.arv.org.au","False","False","False","False","False","False","False","857-861 KING GEORGES Road SOUTH HURSTVILLE 2221 NSW",-33.9806245,151.1071708
"1879",1878,"NSW Health Residential Aged Care Facility Hunter New England LHD Wallsend Aged Care Facility","10 LONGWORTH Avenue  ","WALLSEND",2287,"NSW","+610249246320","NaN","False","False","False","False","False","False","False","10 LONGWORTH Avenue WALLSEND 2287 NSW",-32.8997358,151.6783129
"1880",1879,"Estia Health South Morang - Heritage Lakes","879 PLENTY Road  ","SOUTH MORANG",3752,"VIC","+610394048600","http://www.estiahealth.com.au","False","False","False","False","False","False","False","879 PLENTY Road SOUTH MORANG 3752 VIC",-37.6470212,145.0902208
"1881",1880,"Mossman Multipurpose Health Service","9 Hospital Street  ","MOSSMAN",4873,"QLD","+610740841200","NaN","False","False","False","False","False","False","False","9 Hospital Street MOSSMAN 4873 QLD",-16.4640942,145.3681329
"1882",1881,"Helping Hand Aged Care - Ingle Farm","7 SHACKLETON Avenue  ","INGLE FARM",5098,"SA","+611300653600","http://ww.helpinghand.org.au","False","False","False","False","False","False","False","7 SHACKLETON Avenue INGLE FARM 5098 SA",-34.823202,138.654892
